date,market_return,cross_sectional_dispersion,breadth,realized_volatility_20d,trend_60d,liquidity_stress,sector_dispersion,sector_return_max_minus_min,market_move_to_dispersion
2018-04-20,-0.008225155611635759,0.010228101257974263,0.125,0.01465357099715742,-0.04270450408369845,0.26115922114333756,0.005898175330065636,0.016450626702945465,1.1667925828752783
2018-04-23,-0.00259045232205965,0.011148738981903444,0.4583333333333333,0.01381857505792988,-0.04846883842172441,0.09113413963448624,0.006358346449135158,0.018674583479293815,0.9935455289238307
2018-04-24,-0.016237306416522098,0.016600929531971634,0.041666666666666664,0.01285807383276298,-0.07444429415748591,-0.07247919218570464,0.012366961677135087,0.037713702541756655,0.6273628668818801
2018-04-25,-0.0016585754376949775,0.007885979225710065,0.4583333333333333,0.011903732543498509,-0.07088142429801456,-0.1629495925251485,0.0042166763869958416,0.0123949047662405,1.2000412198773565
2018-04-26,0.018927396619548027,0.0213067937188525,0.875,0.012477840807472367,-0.03948325901485607,-0.07432291025394866,0.015358209397882766,0.045029257486870734,0.4792946595589763
2018-04-27,-0.000422940198400427,0.015158305049862793,0.5416666666666666,0.012162921561347842,-0.037949523394336424,0.14311949614696873,0.008543062200796092,0.028342371138917577,0.6281301730782374
2018-04-30,-0.0028105594579119625,0.015878824878029503,0.20833333333333334,0.010877248045336024,-0.038687184970804825,0.18238540182813712,0.008390039242594603,0.028137867159367315,0.5385506321030088
2018-05-01,-0.00015649586518512912,0.011500941340034784,0.4583333333333333,0.01041689038886298,-0.015488554675832503,0.1955131135346868,0.009218401157339327,0.026830712848594028,0.6750541980548855
2018-05-02,-0.005721855780979099,0.01330374674273481,0.20833333333333334,0.010373979144508008,0.023182653648233853,0.00034546009664016,0.007831259666325268,0.023598902251431318,0.5695925015752108
2018-05-03,-0.0006378301900218051,0.008966115592088895,0.4583333333333333,0.01017388731187083,0.0012247392514029023,-0.1329499650291599,0.006419349565049134,0.019733352926614194,0.7951688104716799
2018-05-04,0.013413518875920002,0.010001070078203708,0.9583333333333334,0.009225431892550125,0.020467183819288227,0.1859418099042326,0.0074516768598946155,0.020931614230474994,0.6748402990343203
2018-05-07,0.004582497620303221,0.012887683160712345,0.5833333333333334,0.0092088136339006,0.06349901502245396,-0.0946244691871363,0.01037763525810752,0.031185376506064122,0.5198804875414967
2018-05-08,0.0011170580071389092,0.007579460087406495,0.5416666666666666,0.00822687523306199,0.052255101691365664,0.05087509885865915,0.006274156102389954,0.019432024396114578,0.7616349354930525
2018-05-09,0.010970591355524273,0.01337412418510096,0.8333333333333334,0.008408902809064969,0.049304043222156195,-0.29690654518709225,0.009645187237896292,0.029037739242026277,0.4573832861947264
2018-05-10,0.009781786355344296,0.006970338384382173,0.9583333333333334,0.008430284739747279,0.056252915812779865,0.087368036843675,0.0037830717762734403,0.011064607542778198,0.880802630883607
2018-05-11,0.0037199668945566513,0.010255404884548758,0.625,0.00841821038787962,0.046297745166971646,-0.2678740022373358,0.008683658045435312,0.03006090582845141,0.6141162216159886
2018-05-14,0.0026402579155206615,0.005732007603473665,0.625,0.008315267862185595,0.03670187754170054,-0.014676028948992004,0.0014671820278555055,0.004674148362259952,1.0539876426587873
2018-05-15,-0.008827279624150678,0.009139963080502245,0.16666666666666666,0.008128973105618085,0.029549297108582704,0.2542517407691085,0.006211013137938079,0.018806465655394934,0.6326415722098371
2018-05-16,0.002603194317680755,0.0063166507822678235,0.625,0.008137921191374155,0.040661148147798865,0.36843212851110485,0.0038048713025771647,0.009263496558481096,0.9349727772416496
2018-05-17,-0.0019829209699623457,0.008584267028002305,0.375,0.008113733829978343,0.04505892748268017,0.08931086936384736,0.004510300486765997,0.012316966397322566,0.6816402580110262
2018-05-18,-0.0038275006940451106,0.008345118104671204,0.2916666666666667,0.00790975894729425,0.03611968170514329,0.17605648565182264,0.007326845644788639,0.020558978262479027,0.6748255896787435
2018-05-21,0.009074557390823593,0.007834667477489895,0.875,0.008048741168444673,0.02875963746290911,0.15228297081368136,0.005755436931841105,0.016780275414937505,0.7601732321726838
2018-05-22,-0.005136190736955389,0.007076021431861623,0.16666666666666666,0.00706764087750547,0.01237842537095574,0.2939945849650729,0.005370048050469398,0.016858740143021023,0.7632323852307094
2018-05-23,0.005522548521676542,0.011404954001365838,0.6666666666666666,0.00703924250612703,0.03071072884028779,0.18367327556862145,0.008991263752275054,0.028746959124968424,0.4904752240923141
2018-05-24,-0.0036641081590229655,0.0072956989757437295,0.25,0.006028348714553372,0.04170048418521979,0.2408570341305324,0.006418836866220628,0.018969621320617157,0.6621275031517796
2018-05-25,-0.003955368435692663,0.012573148313202423,0.4166666666666667,0.006138756927842874,0.05024888405399448,0.2526178935633995,0.012010913494153331,0.035779427484268135,0.3982538210547383
2018-05-29,-0.010605860835562331,0.01296608662272343,0.16666666666666666,0.00664263394029015,0.03732410675501064,0.03752634832695112,0.012628579841766342,0.03962162002858841,0.41624505406625967
2018-05-30,0.016222574861023176,0.009532573223121763,0.9583333333333334,0.007459106494269649,0.04115596067004955,-0.0051952357750078,0.008488352408667642,0.02692741898155937,0.6504406766114199
2018-05-31,-0.006533109970859328,0.010975946718392813,0.125,0.00750403048322975,0.02998068036707066,-0.25939631832968146,0.00901654018271071,0.02736233972329616,0.5686011645930332
2018-06-01,0.011584393727738321,0.007925456248548965,0.9583333333333334,0.0077936578739313915,0.04316940370678157,0.1739350253292522,0.006880038240126928,0.018321314123015926,0.8565140038111866
2018-06-04,0.006559757337642538,0.01138313578308347,0.7083333333333334,0.007422751885082369,0.04643868451902408,-0.0892442755263616,0.009376706100738288,0.025619477831836122,0.5662390671066216
2018-06-05,-0.0009986111150745204,0.006904956115717651,0.3333333333333333,0.007425160369661461,0.026943746879864276,0.17172025497093846,0.005075302058101074,0.012988904336243483,0.9075194333292979
2018-06-06,0.008606212254984197,0.009543349160413142,0.8333333333333334,0.007580722381452388,0.03856633370361526,0.03376238987476654,0.00790482318724669,0.026438593017169294,0.6958604848326146
2018-06-07,0.0035201856862621624,0.014516658742925025,0.5833333333333334,0.007299066909441004,0.048391552077464595,0.05576239628389568,0.012090304614804603,0.035494967525808205,0.43180179414797487
2018-06-08,0.001955596674922696,0.00690397000283588,0.4583333333333333,0.007049363799070998,0.05455263794318546,-0.22943213889535485,0.003661518463634558,0.009242888044988887,0.8512507736554166
2018-06-11,0.0015510429742115195,0.007365339493039352,0.625,0.007027211692573492,0.05190585781470312,0.19686267312737538,0.004074109536156579,0.012353844130692848,0.7832040350132105
2018-06-12,0.0011417626772779511,0.0064958424914131965,0.5833333333333334,0.007019204905908119,0.049885100905086174,0.15840551776016898,0.005974950035647817,0.01663891812254244,0.876505065479161
2018-06-13,-0.0010844740464795906,0.010965707611544235,0.2916666666666667,0.006643996742186242,0.06800616324795847,0.0017677663559487744,0.006804164025953362,0.023288354408595408,0.48391756896822835
2018-06-14,0.0009556808995751925,0.012575846782874309,0.4166666666666667,0.0066401724447106465,0.06442229973019678,-0.09315626924123666,0.0108380493114017,0.033536749647463594,0.4154092355517385
2018-06-15,-0.004894312814487767,0.011869951996950285,0.25,0.006750283199646857,0.0590415136627419,-0.916151150930852,0.0106538871540506,0.034936661010091075,0.45237693396700324
2018-06-18,-0.00011820973947067788,0.010323613272524583,0.4166666666666667,0.006652242176106513,0.08419650429262167,-0.062029724020606025,0.008988565583974,0.025899724205572405,0.502171846826589
2018-06-19,-0.004183559974591559,0.013522541737506359,0.2916666666666667,0.0065153337059326456,0.0997492549619435,-0.16629224725102043,0.010368949818605332,0.0332569458108876,0.365292129842334
2018-06-20,0.0021378762238383428,0.010165288230303642,0.375,0.0063665385772209366,0.07241036427871589,0.028977834174792827,0.008032731339666737,0.024296234542687034,0.4711880507471483
2018-06-21,-0.0075102967536021985,0.010463591274372172,0.16666666666666666,0.006563257570606263,0.0855847752454726,0.06583865380712095,0.00818048816635905,0.025666904647881312,0.46725351076075355
2018-06-22,0.0027525729093477677,0.01461351718403899,0.5833333333333334,0.006503785581698992,0.09229009853792547,-0.49763301772035384,0.012458908371218784,0.038925696043979774,0.3314447120863154
2018-06-25,-0.01750721047345236,0.017760513473430068,0.16666666666666666,0.007638334896110834,0.06054307452151855,-0.7899307352062663,0.014560953053418665,0.04961506085873317,0.31086742541424467
2018-06-26,0.004692306926553642,0.010845648072241346,0.5833333333333334,0.007258160118632285,0.08744269289452947,0.2382022661260259,0.008248342171247279,0.019989854492778052,0.48180499378769576
2018-06-27,-0.007275648606086579,0.011962928192465149,0.16666666666666666,0.006518743219953257,0.06425469958441157,-0.015088309738443106,0.010997673260832574,0.033711865265127226,0.399412335546113
2018-06-28,0.004629291134176455,0.011278606575696043,0.7083333333333334,0.0064281184742783345,0.05944124802448736,0.38882515059814304,0.007260445686404717,0.01963317877630851,0.4152064455887629
2018-06-29,-0.0009252556951722021,0.008372447843765193,0.4583333333333333,0.005858309526927076,0.04891538378720387,-0.18800484687912578,0.007049265966606544,0.023180859116989527,0.49567263043040855
2018-07-02,0.002857619207613011,0.011090000560816745,0.6666666666666666,0.00568611771704009,0.0727955288242314,0.12561280322235424,0.010309381350678116,0.030561314820990188,0.3575190386705461
2018-07-03,-0.006271800501587678,0.011325647877849128,0.3333333333333333,0.00583158843956471,0.060959828355006254,0.40981210068318397,0.010694967270387337,0.02972986099782663,0.3733601692628049
2018-07-05,0.009400781613609124,0.009771424769799184,0.875,0.0059009669549372696,0.05069808375892727,0.1631027357668391,0.008768692770821943,0.028818240406999946,0.4368118649194331
2018-07-06,0.007008308770242476,0.007951944515080552,0.8333333333333334,0.0060813257072365534,0.06179059838441739,0.4372106457551804,0.007260632195706774,0.020271323603986573,0.5586910751690445
2018-07-09,0.013267080336706783,0.01350244971987653,0.875,0.0068077012772802875,0.06572372271287918,0.1998533646206624,0.011084959385231578,0.03404785949679601,0.37091451683257526
2018-07-10,0.004678631427167647,0.008407477361012687,0.6666666666666666,0.006879989603024392,0.0709519588000349,0.12635231645952727,0.007824605749728224,0.02387744141659357,0.6142905671683981
2018-07-11,-0.009428109236932805,0.010673936249803614,0.125,0.007201298510941181,0.05375268530450573,0.045826642924597594,0.008978372035591592,0.024767006601291757,0.5226704782537311
2018-07-12,0.009977083254296462,0.010123081091253736,0.8333333333333334,0.0075571718600473655,0.04971959756467857,0.23918452195964457,0.006558316135941558,0.020051649452511033,0.5950344337486208
2018-07-13,0.00022820827618693731,0.011465416578635637,0.625,0.007555155194775677,0.04981612975466035,0.08907245420799592,0.0063573209557246145,0.0195900618278256,0.5221971790290232
2018-07-16,0.0015639509543493996,0.015481856680201139,0.375,0.00746452278105661,0.054453292338163074,0.5463428028132205,0.014416340289395027,0.04769521998274325,0.3759684785218916
2018-07-17,0.0035706263845312752,0.016521194411545766,0.6666666666666666,0.007493993472927568,0.06624907433433011,-0.7133347272286743,0.0072214983885596756,0.020043666030192996,0.36276499045455424
2018-07-18,5.753966499292643e-05,0.008050422703127016,0.375,0.0074085520707698055,0.06889706632138269,0.10381665679639818,0.006012455683109103,0.01701257739165026,0.7188454732040918
2018-07-19,-0.006365946026950749,0.008481373258634838,0.20833333333333334,0.007575619140857091,0.07876842671095402,-0.03733985557239983,0.005635538138458082,0.016247837320265024,0.7072455396973566
2018-07-20,0.003108521497398181,0.010997760783482595,0.5416666666666666,0.007355803577930506,0.08353552364604719,0.056654663962815155,0.004101334951669271,0.012862643058456339,0.5254091954378676
2018-07-23,0.00286025045591215,0.007861905459989115,0.5833333333333334,0.007357192398337101,0.0674683774824113,0.4857700112357828,0.006471437552850224,0.020815255183173214,0.7356624359871086
2018-07-24,0.008236277404649947,0.011090002587035647,0.75,0.006090643705025061,0.07612759508546169,0.23339966776248,0.005868576209616925,0.01713483953008436,0.479725935769858
2018-07-25,0.012675831542904742,0.014437649188896671,0.875,0.0065037430524818194,0.0916139860862784,-0.16475556889216292,0.010008829902685326,0.030051108158244414,0.3961405367829449
2018-07-26,-0.008350428488849052,0.03999567405848528,0.5416666666666666,0.006594254572519813,0.08342005346261447,-0.14431844374964298,0.022375615085770146,0.0654399546198889,0.14434253777720027
2018-07-27,-0.004010040240889606,0.01165632594495025,0.375,0.00673840102937905,0.08513186900270397,-0.17246951603730576,0.00842313313403005,0.023743743448596755,0.49261787772284754
2018-07-30,-0.005738428588657599,0.017395018215455395,0.5,0.00693911483744304,0.08003127060406817,0.12976288863586793,0.014422467564691933,0.040396805969467896,0.34393601200174434
2018-07-31,0.0025517509858256023,0.010207824528079383,0.5833333333333334,0.0069373838679026864,0.06916950271397376,-0.32359203043328666,0.009188323193535998,0.03055419676325048,0.5845985857434058
2018-08-01,-0.0010253967400833026,0.01622445779421183,0.4166666666666667,0.006705405551449278,0.06356160835358725,-0.6242874577437316,0.01199210586818202,0.04188603058936402,0.3516394610482569
2018-08-02,0.003747526321315739,0.012490846429264391,0.5,0.006502562576289175,0.06619207666776407,-0.15556917037775375,0.009994131231481507,0.02688616145129789,0.4341176445207092
2018-08-03,0.003258700808905247,0.004834766070947997,0.75,0.006401732054714676,0.05848018612114505,-0.09040863232389551,0.0031708735271330796,0.007996287156072774,1.0827858794104652
2018-08-06,0.005441885247640031,0.00991304977332587,0.8333333333333334,0.005878058101315045,0.054140285013440786,0.20628796890965018,0.006985746942438078,0.021259703008721226,0.48862426681802784
2018-08-07,0.004703724535222391,0.00772759773426525,0.75,0.005878808181032753,0.05512404265410652,0.04582320210774271,0.00455567132806004,0.012543601550759583,0.6269750961985571
2018-08-08,-0.00041296125658085714,0.009449933900131798,0.5833333333333334,0.005328507268649908,0.052070823482005,0.2665665520480943,0.007385399937272194,0.024676794915639122,0.4650036688347443
2018-08-09,-0.0022994023843160524,0.007039823477653754,0.5,0.005036541186677446,0.058598700721839626,0.06277259250112999,0.003631670221681396,0.0113424218130835,0.5696690979593529
2018-08-10,-0.005802123046748084,0.007466853266978253,0.20833333333333334,0.005272151327695241,0.05019338335741079,-0.333650874120742,0.006495622229018378,0.01630094994015959,0.5744140771862095
2018-08-13,-0.0052583712621047385,0.007723435139187527,0.25,0.005444059386208411,0.0469179330652684,0.09851183940721009,0.0062919082277910045,0.01951225575685689,0.5792482960754867
2018-08-14,0.005613845547301405,0.008179615336896505,0.7083333333333334,0.005522384071786945,0.05635927930661491,0.5573722652688227,0.004206623500392903,0.012332481052317842,0.5594331046010556
2018-08-15,-0.009992918532796375,0.016972374509942878,0.2916666666666667,0.006014459027442726,0.03729180338299495,-0.09336239969770799,0.013717305735828316,0.04178051261359487,0.2988807808112446
2018-08-16,0.011572386496626527,0.02135396037559133,0.7916666666666666,0.006321759875688369,0.05400038061657686,-0.4441730944472031,0.014949938155741107,0.05297106992503453,0.24974470662277326
2018-08-17,0.0002580036666476419,0.013757439244677382,0.5416666666666666,0.00630487596976365,0.04873583576154796,-0.13980017977312387,0.007895874153736852,0.024155841390973303,0.37728770488352426
2018-08-20,0.0038318980432065822,0.010796385631756706,0.625,0.006324476563949779,0.05623184196377751,-0.14317648466858324,0.0057525494138938775,0.016991861363662857,0.4852637943621796
2018-08-21,0.002899134446291668,0.010272506681760331,0.6666666666666666,0.006109815414750476,0.06308634484576184,0.015499695731753471,0.006199013347227777,0.018837660974105698,0.4840335531710361
2018-08-22,0.0029288950152127394,0.010821781433142313,0.4583333333333333,0.005456707322775272,0.07662110069653692,0.20010605732859243,0.008581602187192337,0.021664507772015118,0.41443186692219
2018-08-23,-0.002319251432385927,0.008021986909034306,0.3333333333333333,0.005115534314986753,0.05807927440312781,0.3314281748107979,0.004808204320699862,0.014018860458622513,0.5214833029989946
2018-08-24,0.007135258258080794,0.012278339854128972,0.7916666666666666,0.005204944209075229,0.07174764263206794,0.21543786824064104,0.008936705367166103,0.028280715064469684,0.3534348439897714
2018-08-27,0.0102252417927913,0.008577955606776466,0.875,0.005330880706750505,0.07038849069712091,-0.006078321562786648,0.0072748958501985235,0.021733143964514347,0.5320537899961508
2018-08-28,-0.0003548440612060703,0.00681556002818882,0.375,0.005350409571420521,0.0634738892982723,0.17389017426906161,0.0031670734284034723,0.00875189234474564,0.6535176018333465
2018-08-29,0.005705366899958407,0.009346880625106826,0.6666666666666666,0.005381053489044909,0.07017786731330522,0.17510249455409532,0.007211694803172542,0.01822810124766494,0.5015670083743419
2018-08-30,-0.002532951172738528,0.006642700773741562,0.2916666666666667,0.005459103982965782,0.05903870388558251,0.08528912123719823,0.004221428623141765,0.0132894618704316,0.6966079540463279
2018-08-31,-0.002077055817739088,0.0069394485106407675,0.375,0.00551060485884574,0.053441462381581255,-0.39819107514689467,0.006645941219532309,0.020991463885173554,0.658305330571282
2018-09-04,-0.00046231628415845105,0.010102078434789089,0.5,0.005443993739556102,0.051023549422500106,-0.1416057238493469,0.008428841976918046,0.02845856986872227,0.427565230807462
2018-09-05,-0.002829010347852559,0.018087803139159194,0.5,0.005447080833726658,0.04664349610043603,-0.31396263595337137,0.01521747511890634,0.0430644097717499,0.23361387536826178
2018-09-06,-0.005147702518037631,0.014475053266275005,0.4166666666666667,0.0056028425911741515,0.04035403090512045,-0.5640594104230752,0.010743476927026341,0.03506977597128169,0.30827512474213864
2018-09-07,-0.001447802666712091,0.005747600341772347,0.375,0.005583212173159284,0.03999070228488794,-0.4285936195192612,0.0032655273210014536,0.007832382213345923,0.7689676739191912
2018-09-10,0.0016380107316181919,0.010701903893325959,0.5,0.005378494335573244,0.04067303211693095,0.03101896759345346,0.006747536132291601,0.01952948867497395,0.3935293468949732
2018-09-11,0.005331598131515569,0.010468832208697121,0.5833333333333334,0.0052529410413579974,0.050898943062934285,-0.2507214506243278,0.007361636441587358,0.019087200553584188,0.40264038138294594
2018-09-12,0.0003698133161290316,0.01340114914928696,0.625,0.005166900258527665,0.05138696611853399,-0.4868646170750195,0.0072769914174842165,0.019343910178038454,0.2949726876068375
2018-09-13,0.0013464092106183906,0.011444919816064575,0.5833333333333334,0.00444096682360209,0.056916935303743935,0.1259206505597923,0.007644634937368291,0.024269928421322362,0.3076166169844746
2018-09-14,0.0005310745339077624,0.007691492535173098,0.4583333333333333,0.0038031505587344363,0.05531013361381336,0.38299887267846267,0.005214286937319137,0.01699332337253423,0.3859565492347725
2018-09-17,-0.005344213859083101,0.013159569318182721,0.4583333333333333,0.0040766482915573915,0.057476216508332456,0.24006152498298972,0.011019311452471672,0.02745570205795478,0.2449086553698295
2018-09-18,0.0049386212180046185,0.012043987993009991,0.625,0.0041247479505332,0.0596622648169893,-0.05506065135118332,0.006350165206916344,0.019621969434480063,0.27218796528232114
2018-09-19,0.006407583524448229,0.01163602237364054,0.6666666666666666,0.004280246591726798,0.08357705881488989,0.020140861101617058,0.009896352468724928,0.031208290499243712,0.2968068407494293
2018-09-20,0.006903349136294641,0.009029371434541494,0.7916666666666666,0.00445339625163275,0.0857881010246309,-0.2738864939351351,0.004489693733598319,0.012366527804719807,0.40449922479564987
2018-09-21,-0.0005243223458248764,0.010881955711648532,0.5416666666666666,0.00439214633194666,0.0925394272848926,-1.8934126990521003,0.00823082985099011,0.02566741104346567,0.32738851229860927
2018-09-24,-0.0014791947894574563,0.012974786065403808,0.4583333333333333,0.0042288184585955926,0.08643094136125869,-0.36387682354346396,0.011739342466056825,0.028036598578767467,0.2527844468010289
2018-09-25,0.0006177715344538315,0.009465209565730848,0.4166666666666667,0.0036371741989143272,0.08797396859088472,-0.2871416167298102,0.007309109336069419,0.022158658835562894,0.29576213664866374
2018-09-26,-0.0030130614345444165,0.008660354706782086,0.375,0.0037207238173749013,0.08210328794872729,0.1527582257272455,0.007943803827285476,0.02677769635150599,0.3385960013114077
2018-09-27,0.002835793344166689,0.007318815737779937,0.625,0.0035590789185226926,0.09121088179448165,-0.06689930132839894,0.0055875518645392445,0.015194169283419767,0.3810565664973589
2018-09-28,-0.001063969841046573,0.013997570953463183,0.4583333333333333,0.0035123208162508206,0.08074613033982597,-0.16035410274857353,0.0106469180517421,0.03338922380975651,0.19399321055835234
2018-10-01,0.00786841515391365,0.00971740575741314,0.875,0.003835796921310802,0.08160623672349714,0.19947872768936525,0.006811022213982379,0.01985721052403363,0.30923908819974466
2018-10-02,-0.0013811775144709955,0.00984401768972573,0.5,0.0038580810725820152,0.06695797887231936,-0.32576232199147737,0.0072577817382723465,0.020468486313004058,0.30992881705091896
2018-10-03,0.000971010253054914,0.009951968207659536,0.5416666666666666,0.0037608543751933266,0.06325035769820662,-0.01941432266120624,0.008364867205916521,0.024009114684855747,0.29723213450264774
2018-10-04,-0.009150297838032473,0.012902050915133337,0.20833333333333334,0.00418841160348449,0.06352816909710696,0.1135203633644134,0.011431462971620737,0.03601838272219796,0.2447808135031094
2018-10-05,-0.007386344299932508,0.010385904902869326,0.25,0.004552179393403061,0.04616474154287799,0.20708843837962698,0.007220358637573729,0.01916219692965108,0.332672177613657
2018-10-08,0.0010218145477282013,0.00834958095358627,0.5416666666666666,0.004546301745908294,0.04695834781441925,0.15079499108736993,0.0062510013715575095,0.019933350046503946,0.4101154070325664
2018-10-09,0.0011783063318103193,0.013079765801502528,0.5,0.004406208612057568,0.04657270319188017,-0.0023736994546290635,0.010188277007327709,0.030321589631992385,0.24592391409459535
2018-10-10,-0.03342335788439214,0.02106300941574489,0.0,0.008729406654489187,0.00957871892295676,-0.43292979295127476,0.016536614446571018,0.045756719822212556,0.23117800185378146
2018-10-11,-0.021471695818652853,0.012687884493456366,0.041666666666666664,0.009778635456416941,-0.011950516560689017,-0.647071232931306,0.009363438913822185,0.032068603953412746,0.4630849818337542
2018-10-12,0.014918275247804489,0.017668328343960406,0.875,0.010518301382652718,0.009333704714066221,-0.493861826467888,0.01393642241166062,0.04065473062967884,0.37326274831824735
2018-10-15,-0.007441224986713582,0.012068607912763258,0.2916666666666667,0.010565534276936019,-0.001216041770045544,-0.2971725229291129,0.009691286333553909,0.030957015877392934,0.5551410237755727
2018-10-16,0.021901934953074537,0.012449460415505816,1.0,0.011759655098539249,0.01782564272711684,-0.7631513465277042,0.010141196959930026,0.02836036851203009,0.6062869222500515
2018-10-17,0.00276469050569376,0.01867938582906997,0.5833333333333334,0.011665320313642844,0.012354055828160657,-0.5608948217968384,0.010782923087461626,0.02507738277794047,0.3943277608512187
2018-10-18,-0.01532258567003432,0.014799581430385055,0.25,0.011902211223539978,-0.015644361384778406,-0.44895901159222684,0.013335485966103419,0.03707492559961382,0.5261474624378977
2018-10-19,0.00129076769762058,0.023925246154349912,0.5416666666666666,0.011923997265286928,-0.006003165198308773,0.40026660324354135,0.01584980660549737,0.05115053712128248,0.3270639069645357
2018-10-22,-0.005297483066045027,0.010949714929028109,0.2916666666666667,0.011940917675900168,-0.007290608023464193,-0.08397484054950266,0.009477841688668632,0.031718290417981465,0.7320737524324561
2018-10-23,-0.007719974729997581,0.02529375923718901,0.375,0.011972610603799535,-0.009272154164804175,-0.4632466109650961,0.018053936447270005,0.0504210548052774,0.3309555126795298
2018-10-24,-0.03458298137579308,0.02949891355159703,0.125,0.013912777657419908,-0.04640688652642286,-1.2927757643281406,0.02495239492849525,0.07729060315670451,0.33728716942730447
2018-10-25,0.020753175853165315,0.020860512718776574,0.7916666666666666,0.01494672297019518,-0.024628313933174238,-1.112787280725874,0.013224872766661162,0.03862042417274951,0.5199044877112162
2018-10-26,-0.0176899672948351,0.01895099130597319,0.08333333333333333,0.015258597210803141,-0.046065807549325086,-0.8605196284399679,0.01405295431012363,0.04132860889488765,0.6161563721185315
2018-10-29,-0.011596430583033562,0.02374794163041889,0.375,0.015053614382215055,-0.06092093894126389,-0.6777424059350747,0.01960065160715593,0.04999450045454763,0.49954539248987584
2018-10-30,0.01999845079562429,0.018761576000661875,0.9166666666666666,0.01607707002283922,-0.04636437339327963,-0.5987502404967098,0.006090158322087778,0.01835080800276301,0.6819277061905983
2018-10-31,0.01655651963774206,0.019596106334921575,0.75,0.016711923550991888,-0.03451157829075996,-0.5531889220051092,0.016333554449299195,0.05148859982634798,0.6926536182189282
2018-11-01,0.008736985757791702,0.016671842299148285,0.5416666666666666,0.016873443566306344,-0.0253616312763874,-0.4141675563910321,0.007273896592091421,0.019736155081958362,0.8129064628068496
2018-11-02,-0.0034402895877498293,0.018702573733768425,0.5,0.016838063645837335,-0.02650251847982118,-0.4983698492543207,0.01179999010671278,0.03385780426047639,0.7140913227440658
2018-11-05,0.00525417781058229,0.015187480660636701,0.6666666666666666,0.016910344804306855,-0.015446217622490805,-0.3114467190915222,0.008773948092930325,0.026926953535241403,0.8932991641313509
2018-11-06,0.005661502109409707,0.007525518653535563,0.7916666666666666,0.016987463536702326,-0.00452634425097636,-0.0070212840557939415,0.0045759071840101515,0.013952998062326083,1.8325811420065494
2018-11-07,0.022546679972833873,0.017190354960413927,0.9583333333333334,0.016128139943052875,0.012406490174556108,0.13131536887174222,0.011055122433167544,0.03107565025448607,0.7706233933630708
2018-11-08,-0.006199150518088979,0.015560140341495124,0.5,0.015361935706518488,0.016200258189263503,0.2576917360059383,0.012570713557481038,0.031392717461443786,0.8022846924067119
